Layer 0f0 - 0f1
0,0,0,0,-2,4,-2,4,4,0
5,5,5,5,3,9,2,8,8,0
13,13,13,13,11,12,5,11,6,0
12,12,12,12,10,12,5,11,6,0
13,13,13,13,11,13,7,9,6,0
12,12,12,12,10,12,6,8,6,0
10,10,10,10,8,12,5,7,3,0
6,6,6,6,4,8,2,-1,-1,0
9,9,9,9,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 1f0 - 4f1
-2,-2,-2,-2,-2,4,-2,4,4,0
3,3,3,3,3,9,2,8,8,0
11,11,11,11,11,12,5,11,6,0
10,10,10,10,10,12,5,11,6,0
11,11,11,11,11,13,7,9,6,0
10,10,10,10,10,12,6,8,6,0
8,8,8,8,8,12,5,7,3,0
4,4,4,4,4,8,2,-1,-1,0
7,7,7,7,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 1f0 - 5f1
4,4,4,4,4,4,-2,4,4,0
9,9,9,9,9,9,2,8,8,0
12,12,12,12,12,12,5,11,6,0
12,12,12,12,12,12,5,11,6,0
13,13,13,13,13,13,7,9,6,0
12,12,12,12,12,12,6,8,6,0
12,12,12,12,12,12,5,7,3,0
8,8,8,8,8,8,2,-1,-1,0
7,7,7,7,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 1f0 - 6f1
-2,-2,-2,-2,-2,-2,-2,4,4,0
2,2,2,2,2,2,2,8,8,0
5,5,5,5,5,5,5,11,6,0
5,5,5,5,5,5,5,11,6,0
7,7,7,7,7,7,7,9,6,0
6,6,6,6,6,6,6,8,6,0
5,5,5,5,5,5,5,7,3,0
2,2,2,2,2,2,2,-1,-1,0
7,7,7,7,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 1f0 - 7f1
4,4,4,4,4,4,4,4,4,0
8,8,8,8,8,8,8,8,8,0
11,11,11,11,11,11,11,11,6,0
11,11,11,11,11,11,11,11,6,0
9,9,9,9,9,9,9,9,6,0
8,8,8,8,8,8,8,8,6,0
7,7,7,7,7,7,7,7,3,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0
4,4,4,4,4,4,4,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 1f0 - 8f1
4,4,4,4,4,4,4,4,4,0
8,8,8,8,8,8,8,8,8,0
6,6,6,6,6,6,6,6,6,0
6,6,6,6,6,6,6,6,6,0
6,6,6,6,6,6,6,6,6,0
6,6,6,6,6,6,6,6,6,0
3,3,3,3,3,3,3,3,3,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0
4,4,4,4,4,4,4,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 1f0 - 9f1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Layer 2f0 - 0f1
-11,-1,7,0,-3,3,-3,3,4,0
-9,2,12,5,2,8,1,7,8,0
-9,4,15,8,5,6,-1,5,6,0
-11,2,7,7,4,6,-1,5,6,0
-6,3,8,8,5,7,1,3,6,0
2,5,5,8,5,7,1,3,6,0
2,4,4,7,4,8,1,3,3,0
3,4,4,7,4,8,2,-1,-1,0
8,9,9,9,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 2f0 - 1f1
-1,-1,7,0,-3,3,-3,3,4,0
2,2,12,5,2,8,1,7,8,0
4,4,15,8,5,6,-1,5,6,0
2,2,7,7,4,6,-1,5,6,0
3,3,8,8,5,7,1,3,6,0
5,5,5,8,5,7,1,3,6,0
4,4,4,7,4,8,1,3,3,0
4,4,4,7,4,8,2,-1,-1,0
9,9,9,9,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 2f0 - 2f1
7,7,7,0,-3,3,-3,3,4,0
12,12,12,5,2,8,1,7,8,0
15,15,15,8,5,6,-1,5,6,0
7,7,7,7,4,6,-1,5,6,0
8,8,8,8,5,7,1,3,6,0
5,5,5,8,5,7,1,3,6,0
4,4,4,7,4,8,1,3,3,0
4,4,4,7,4,8,2,-1,-1,0
9,9,9,9,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 2f0 - 3f1
0,0,0,0,-3,3,-3,3,4,0
5,5,5,5,2,8,1,7,8,0
8,8,8,8,5,6,-1,5,6,0
7,7,7,7,4,6,-1,5,6,0
8,8,8,8,5,7,1,3,6,0
8,8,8,8,5,7,1,3,6,0
7,7,7,7,4,8,1,3,3,0
7,7,7,7,4,8,2,-1,-1,0
9,9,9,9,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 2f0 - 4f1
-3,-3,-3,-3,-3,3,-3,3,4,0
2,2,2,2,2,8,1,7,8,0
5,5,5,5,5,6,-1,5,6,0
4,4,4,4,4,6,-1,5,6,0
5,5,5,5,5,7,1,3,6,0
5,5,5,5,5,7,1,3,6,0
4,4,4,4,4,8,1,3,3,0
4,4,4,4,4,8,2,-1,-1,0
7,7,7,7,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 2f0 - 5f1
3,3,3,3,3,3,-3,3,4,0
8,8,8,8,8,8,1,7,8,0
6,6,6,6,6,6,-1,5,6,0
6,6,6,6,6,6,-1,5,6,0
7,7,7,7,7,7,1,3,6,0
7,7,7,7,7,7,1,3,6,0
8,8,8,8,8,8,1,3,3,0
8,8,8,8,8,8,2,-1,-1,0
7,7,7,7,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 2f0 - 6f1
-3,-3,-3,-3,-3,-3,-3,3,4,0
1,1,1,1,1,1,1,7,8,0
-1,-1,-1,-1,-1,-1,-1,5,6,0
-1,-1,-1,-1,-1,-1,-1,5,6,0
1,1,1,1,1,1,1,3,6,0
1,1,1,1,1,1,1,3,6,0
1,1,1,1,1,1,1,3,3,0
2,2,2,2,2,2,2,-1,-1,0
7,7,7,7,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 2f0 - 7f1
3,3,3,3,3,3,3,3,4,0
7,7,7,7,7,7,7,7,8,0
5,5,5,5,5,5,5,5,6,0
5,5,5,5,5,5,5,5,6,0
3,3,3,3,3,3,3,3,6,0
3,3,3,3,3,3,3,3,6,0
3,3,3,3,3,3,3,3,3,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0
4,4,4,4,4,4,4,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 2f0 - 8f1
4,4,4,4,4,4,4,4,4,0
8,8,8,8,8,8,8,8,8,0
6,6,6,6,6,6,6,6,6,0
6,6,6,6,6,6,6,6,6,0
6,6,6,6,6,6,6,6,6,0
6,6,6,6,6,6,6,6,6,0
3,3,3,3,3,3,3,3,3,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0
4,4,4,4,4,4,4,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 2f0 - 9f1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Layer 3f0 - 0f1
-22,-12,-2,-8,-11,-5,-12,-2,1,0
-21,-10,2,-4,-7,-1,-8,2,5,0
-19,-6,5,-1,-4,-3,-10,0,3,0
-13,0,5,2,-1,1,-6,0,3,0
-6,3,8,5,2,4,-2,0,3,0
2,5,5,5,2,4,-2,0,3,0
5,7,7,7,4,8,1,3,3,0
6,7,7,7,4,8,2,-1,-1,0
8,9,9,9,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 3f0 - 1f1
-12,-12,-2,-8,-11,-5,-12,-2,1,0
-10,-10,2,-4,-7,-1,-8,2,5,0
-6,-6,5,-1,-4,-3,-10,0,3,0
0,0,5,2,-1,1,-6,0,3,0
3,3,8,5,2,4,-2,0,3,0
5,5,5,5,2,4,-2,0,3,0
7,7,7,7,4,8,1,3,3,0
7,7,7,7,4,8,2,-1,-1,0
9,9,9,9,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 3f0 - 2f1
-2,-2,-2,-8,-11,-5,-12,-2,1,0
2,2,2,-4,-7,-1,-8,2,5,0
5,5,5,-1,-4,-3,-10,0,3,0
5,5,5,2,-1,1,-6,0,3,0
8,8,8,5,2,4,-2,0,3,0
5,5,5,5,2,4,-2,0,3,0
7,7,7,7,4,8,1,3,3,0
7,7,7,7,4,8,2,-1,-1,0
9,9,9,9,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 3f0 - 3f1
-8,-8,-8,-8,-11,-5,-12,-2,1,0
-4,-4,-4,-4,-7,-1,-8,2,5,0
-1,-1,-1,-1,-4,-3,-10,0,3,0
2,2,2,2,-1,1,-6,0,3,0
5,5,5,5,2,4,-2,0,3,0
5,5,5,5,2,4,-2,0,3,0
7,7,7,7,4,8,1,3,3,0
7,7,7,7,4,8,2,-1,-1,0
9,9,9,9,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 3f0 - 4f1
-11,-11,-11,-11,-11,-5,-12,-2,1,0
-7,-7,-7,-7,-7,-1,-8,2,5,0
-4,-4,-4,-4,-4,-3,-10,0,3,0
-1,-1,-1,-1,-1,1,-6,0,3,0
2,2,2,2,2,4,-2,0,3,0
2,2,2,2,2,4,-2,0,3,0
4,4,4,4,4,8,1,3,3,0
4,4,4,4,4,8,2,-1,-1,0
7,7,7,7,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 3f0 - 5f1
-5,-5,-5,-5,-5,-5,-12,-2,1,0
-1,-1,-1,-1,-1,-1,-8,2,5,0
-3,-3,-3,-3,-3,-3,-10,0,3,0
1,1,1,1,1,1,-6,0,3,0
4,4,4,4,4,4,-2,0,3,0
4,4,4,4,4,4,-2,0,3,0
8,8,8,8,8,8,1,3,3,0
8,8,8,8,8,8,2,-1,-1,0
7,7,7,7,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 3f0 - 6f1
-12,-12,-12,-12,-12,-12,-12,-2,1,0
-8,-8,-8,-8,-8,-8,-8,2,5,0
-10,-10,-10,-10,-10,-10,-10,0,3,0
-6,-6,-6,-6,-6,-6,-6,0,3,0
-2,-2,-2,-2,-2,-2,-2,0,3,0
-2,-2,-2,-2,-2,-2,-2,0,3,0
1,1,1,1,1,1,1,3,3,0
2,2,2,2,2,2,2,-1,-1,0
7,7,7,7,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 3f0 - 7f1
-2,-2,-2,-2,-2,-2,-2,-2,1,0
2,2,2,2,2,2,2,2,5,0
0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,3,0
3,3,3,3,3,3,3,3,3,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0
4,4,4,4,4,4,4,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 3f0 - 8f1
1,1,1,1,1,1,1,1,1,0
5,5,5,5,5,5,5,5,5,0
3,3,3,3,3,3,3,3,3,0
3,3,3,3,3,3,3,3,3,0
3,3,3,3,3,3,3,3,3,0
3,3,3,3,3,3,3,3,3,0
3,3,3,3,3,3,3,3,3,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0
4,4,4,4,4,4,4,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 3f0 - 9f1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Layer 4f0 - 0f1
-17,-12,-2,-8,-9,-1,-9,1,0,0
-16,-10,2,-4,-5,3,-5,5,4,0
-13,-5,6,0,-1,2,-6,4,3,0
-11,-3,2,-1,-2,2,-6,0,3,0
-4,0,5,2,1,5,-2,0,3,0
-1,2,2,2,1,5,-2,0,3,0
3,5,5,5,4,8,1,3,3,0
8,9,9,9,8,12,6,3,3,0
6,7,7,7,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 4f0 - 1f1
-12,-12,-2,-8,-9,-1,-9,1,0,0
-10,-10,2,-4,-5,3,-5,5,4,0
-5,-5,6,0,-1,2,-6,4,3,0
-3,-3,2,-1,-2,2,-6,0,3,0
0,0,5,2,1,5,-2,0,3,0
2,2,2,2,1,5,-2,0,3,0
5,5,5,5,4,8,1,3,3,0
9,9,9,9,8,12,6,3,3,0
7,7,7,7,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 4f0 - 2f1
-2,-2,-2,-8,-9,-1,-9,1,0,0
2,2,2,-4,-5,3,-5,5,4,0
6,6,6,0,-1,2,-6,4,3,0
2,2,2,-1,-2,2,-6,0,3,0
5,5,5,2,1,5,-2,0,3,0
2,2,2,2,1,5,-2,0,3,0
5,5,5,5,4,8,1,3,3,0
9,9,9,9,8,12,6,3,3,0
7,7,7,7,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 4f0 - 3f1
-8,-8,-8,-8,-9,-1,-9,1,0,0
-4,-4,-4,-4,-5,3,-5,5,4,0
0,0,0,0,-1,2,-6,4,3,0
-1,-1,-1,-1,-2,2,-6,0,3,0
2,2,2,2,1,5,-2,0,3,0
2,2,2,2,1,5,-2,0,3,0
5,5,5,5,4,8,1,3,3,0
9,9,9,9,8,12,6,3,3,0
7,7,7,7,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 4f0 - 4f1
-9,-9,-9,-9,-9,-1,-9,1,0,0
-5,-5,-5,-5,-5,3,-5,5,4,0
-1,-1,-1,-1,-1,2,-6,4,3,0
-2,-2,-2,-2,-2,2,-6,0,3,0
1,1,1,1,1,5,-2,0,3,0
1,1,1,1,1,5,-2,0,3,0
4,4,4,4,4,8,1,3,3,0
8,8,8,8,8,12,6,3,3,0
7,7,7,7,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 4f0 - 5f1
-1,-1,-1,-1,-1,-1,-9,1,0,0
3,3,3,3,3,3,-5,5,4,0
2,2,2,2,2,2,-6,4,3,0
2,2,2,2,2,2,-6,0,3,0
5,5,5,5,5,5,-2,0,3,0
5,5,5,5,5,5,-2,0,3,0
8,8,8,8,8,8,1,3,3,0
12,12,12,12,12,12,6,3,3,0
7,7,7,7,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 4f0 - 6f1
-9,-9,-9,-9,-9,-9,-9,1,0,0
-5,-5,-5,-5,-5,-5,-5,5,4,0
-6,-6,-6,-6,-6,-6,-6,4,3,0
-6,-6,-6,-6,-6,-6,-6,0,3,0
-2,-2,-2,-2,-2,-2,-2,0,3,0
-2,-2,-2,-2,-2,-2,-2,0,3,0
1,1,1,1,1,1,1,3,3,0
6,6,6,6,6,6,6,3,3,0
7,7,7,7,7,7,7,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 4f0 - 7f1
1,1,1,1,1,1,1,1,0,0
5,5,5,5,5,5,5,5,4,0
4,4,4,4,4,4,4,4,3,0
0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,3,0
3,3,3,3,3,3,3,3,3,0
3,3,3,3,3,3,3,3,3,0
4,4,4,4,4,4,4,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 4f0 - 8f1
0,0,0,0,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4,0
3,3,3,3,3,3,3,3,3,0
3,3,3,3,3,3,3,3,3,0
3,3,3,3,3,3,3,3,3,0
3,3,3,3,3,3,3,3,3,0
3,3,3,3,3,3,3,3,3,0
3,3,3,3,3,3,3,3,3,0
4,4,4,4,4,4,4,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 4f0 - 9f1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Layer 5f0 - 0f1
-15,-11,2,-1,-2,-4,-9,4,0,0
-11,-6,6,3,2,0,-5,8,4,0
-13,-6,5,2,1,-1,-6,7,3,0
-8,-1,4,1,0,-1,-6,3,3,0
-1,2,7,4,3,2,-2,3,3,0
2,4,4,4,3,2,-2,3,3,0
3,4,4,4,3,2,-2,3,3,0
9,9,9,9,8,7,3,3,3,0
4,4,4,4,4,4,4,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 5f0 - 1f1
-11,-11,2,-1,-2,-4,-9,4,0,0
-6,-6,6,3,2,0,-5,8,4,0
-6,-6,5,2,1,-1,-6,7,3,0
-1,-1,4,1,0,-1,-6,3,3,0
2,2,7,4,3,2,-2,3,3,0
4,4,4,4,3,2,-2,3,3,0
4,4,4,4,3,2,-2,3,3,0
9,9,9,9,8,7,3,3,3,0
4,4,4,4,4,4,4,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 5f0 - 2f1
2,2,2,-1,-2,-4,-9,4,0,0
6,6,6,3,2,0,-5,8,4,0
5,5,5,2,1,-1,-6,7,3,0
4,4,4,1,0,-1,-6,3,3,0
7,7,7,4,3,2,-2,3,3,0
4,4,4,4,3,2,-2,3,3,0
4,4,4,4,3,2,-2,3,3,0
9,9,9,9,8,7,3,3,3,0
4,4,4,4,4,4,4,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 5f0 - 3f1
-1,-1,-1,-1,-2,-4,-9,4,0,0
3,3,3,3,2,0,-5,8,4,0
2,2,2,2,1,-1,-6,7,3,0
1,1,1,1,0,-1,-6,3,3,0
4,4,4,4,3,2,-2,3,3,0
4,4,4,4,3,2,-2,3,3,0
4,4,4,4,3,2,-2,3,3,0
9,9,9,9,8,7,3,3,3,0
4,4,4,4,4,4,4,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 5f0 - 4f1
-2,-2,-2,-2,-2,-4,-9,4,0,0
2,2,2,2,2,0,-5,8,4,0
1,1,1,1,1,-1,-6,7,3,0
0,0,0,0,0,-1,-6,3,3,0
3,3,3,3,3,2,-2,3,3,0
3,3,3,3,3,2,-2,3,3,0
3,3,3,3,3,2,-2,3,3,0
8,8,8,8,8,7,3,3,3,0
4,4,4,4,4,4,4,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 5f0 - 5f1
-4,-4,-4,-4,-4,-4,-9,4,0,0
0,0,0,0,0,0,-5,8,4,0
-1,-1,-1,-1,-1,-1,-6,7,3,0
-1,-1,-1,-1,-1,-1,-6,3,3,0
2,2,2,2,2,2,-2,3,3,0
2,2,2,2,2,2,-2,3,3,0
2,2,2,2,2,2,-2,3,3,0
7,7,7,7,7,7,3,3,3,0
4,4,4,4,4,4,4,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 5f0 - 6f1
-9,-9,-9,-9,-9,-9,-9,4,0,0
-5,-5,-5,-5,-5,-5,-5,8,4,0
-6,-6,-6,-6,-6,-6,-6,7,3,0
-6,-6,-6,-6,-6,-6,-6,3,3,0
-2,-2,-2,-2,-2,-2,-2,3,3,0
-2,-2,-2,-2,-2,-2,-2,3,3,0
-2,-2,-2,-2,-2,-2,-2,3,3,0
3,3,3,3,3,3,3,3,3,0
4,4,4,4,4,4,4,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 5f0 - 7f1
4,4,4,4,4,4,4,4,0,0
8,8,8,8,8,8,8,8,4,0
7,7,7,7,7,7,7,7,3,0
3,3,3,3,3,3,3,3,3,0
3,3,3,3,3,3,3,3,3,0
3,3,3,3,3,3,3,3,3,0
3,3,3,3,3,3,3,3,3,0
3,3,3,3,3,3,3,3,3,0
4,4,4,4,4,4,4,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 5f0 - 8f1
0,0,0,0,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4,0
3,3,3,3,3,3,3,3,3,0
3,3,3,3,3,3,3,3,3,0
3,3,3,3,3,3,3,3,3,0
3,3,3,3,3,3,3,3,3,0
3,3,3,3,3,3,3,3,3,0
3,3,3,3,3,3,3,3,3,0
4,4,4,4,4,4,4,4,4,0
0,0,0,0,0,0,0,0,0,0
Layer 5f0 - 9f1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
