Layer 0f0 - 0f1
-18,-18,-18,-18,-13,-13,-2,-2,-3,-3,2,2,2,1,1,1,1,1,-2,-1,-2,-4,-4,1,1,0,-4,0,0,0,0,2,2,-2,-2,-1,-4,-8,-1,0
-14,-14,-14,-14,-9,-9,-3,-3,-4,-4,1,1,1,0,0,0,0,0,-3,-2,-3,-5,-5,0,0,-1,-5,-1,-1,-1,-1,1,2,-2,-2,-1,-4,-8,-1,0
-14,-14,-14,-14,-9,-9,-3,-3,-3,-3,-3,-3,-3,0,0,0,0,0,-3,-2,-3,-5,-5,0,0,-1,-5,-1,-1,-1,-1,1,2,-2,-2,-1,-4,-8,-1,0
-11,-11,-11,-11,-6,-6,0,0,0,0,0,0,0,3,3,3,3,3,0,1,0,-2,-2,3,3,2,-2,2,2,2,2,4,5,-1,-1,-1,-4,-8,-1,0
-11,-11,-11,-11,-7,-7,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,0,-1,-3,-3,2,2,1,-3,1,1,1,1,3,3,-1,-1,-1,-4,-8,-1,0
-15,-15,-15,-15,-11,-11,-5,-5,-5,-5,-5,-5,-5,-2,-2,-2,-2,-2,-5,-4,-5,-5,-5,0,0,-2,-6,-2,-2,-2,-2,0,0,-4,-4,-4,-4,-8,-1,0
-18,-18,-18,-18,-14,-14,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-8,-7,-8,-8,-8,-3,-3,-5,-9,-5,-5,-5,-5,-8,-8,-8,-8,-8,-8,-12,-1,0
-17,-17,-17,-17,-13,-13,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-8,-7,-8,-8,-8,-3,-3,-5,-9,-5,-5,-5,-5,-8,-8,-8,-8,-8,-8,-12,-1,0
-9,-9,-9,-9,-9,-9,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,-4,-3,-4,-4,-4,1,1,-1,-5,0,0,0,0,-3,-3,-3,-3,-3,-3,-7,-1,0
-10,-10,-10,-10,-10,-10,-5,-5,-5,-5,-5,-5,-5,-2,-2,-2,-2,-2,-5,-4,-4,-4,-4,1,1,1,-3,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
0,0,0,0,0,0,5,5,5,5,5,5,5,8,8,8,8,8,6,7,7,7,7,7,7,7,3,3,3,3,3,0,0,0,0,0,0,-4,0,0
4,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,0,0,0
-6,-6,-6,-6,-6,-6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6,-6,-6,-6,-6,-6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Layer 0f0 - 1f1
-34,-34,-34,-34,-28,-30,-20,-16,-22,-18,-11,-13,-13,-17,-21,-21,-21,-19,-22,-21,-21,-20,-20,-15,-14,-15,-20,-13,-13,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-33,-33,-33,-33,-27,-29,-19,-15,-21,-15,-8,-10,-10,-14,-18,-18,-18,-16,-19,-18,-18,-17,-17,-12,-11,-12,-17,-13,-13,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-30,-30,-30,-30,-24,-26,-16,-12,-18,-12,-5,-7,-7,-11,-15,-15,-15,-15,-18,-17,-17,-16,-16,-11,-10,-11,-16,-12,-12,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-30,-30,-30,-30,-24,-26,-16,-12,-18,-12,-5,-7,-7,-11,-15,-15,-15,-15,-18,-17,-17,-16,-16,-11,-10,-11,-16,-12,-12,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-33,-33,-33,-33,-27,-29,-19,-15,-18,-12,-5,-7,-7,-11,-15,-15,-15,-15,-18,-17,-17,-16,-16,-11,-10,-11,-16,-12,-12,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-28,-28,-28,-28,-22,-24,-13,-9,-12,-6,0,-2,-2,-6,-10,-10,-10,-10,-13,-12,-12,-11,-11,-6,-6,-7,-12,-8,-8,-8,-4,-2,-4,-8,1,-4,-3,-8,-1,0
-30,-30,-30,-30,-24,-24,-13,-9,-12,-6,0,0,0,-4,-8,-8,-8,-8,-11,-10,-10,-14,-14,-9,-9,-10,-15,-11,-11,-11,-7,-5,-5,-9,0,-5,-3,-8,-1,0
-23,-23,-23,-23,-17,-17,-6,-2,-5,1,4,4,4,0,-4,-4,-4,-4,-7,-6,-6,-10,-10,-5,-5,-6,-11,-7,-7,-7,-3,-1,-1,-5,-1,-6,-4,-8,-1,0
-25,-25,-25,-25,-19,-19,-8,-4,-7,-1,4,4,4,0,-4,-4,-4,-4,-7,-6,-6,-10,-10,-5,-5,-6,-11,-7,-7,-7,-3,-1,-1,-5,-1,-6,-4,-8,-1,0
-13,-13,-13,-13,-7,-7,4,8,5,6,11,11,11,7,3,3,3,3,0,1,1,-1,-1,4,4,3,-2,2,2,2,2,4,4,0,4,-1,-4,-8,-1,0
-16,-16,-16,-16,-10,-10,1,5,4,4,9,9,9,8,4,4,4,4,1,2,1,-1,-1,4,4,3,-2,2,2,2,2,4,4,0,4,-1,-4,-8,-1,0
-24,-24,-24,-24,-18,-18,-7,-3,-4,-4,1,1,1,0,0,0,0,0,-3,-2,-3,-5,-5,0,0,-1,-6,-2,2,2,2,4,4,0,0,-1,-4,-8,-1,0
-20,-20,-20,-20,-14,-14,-3,-3,-4,-4,1,1,1,0,0,0,0,0,-3,-2,-3,-5,-5,0,0,-1,-6,-2,2,2,2,4,4,0,0,-1,-4,-8,-1,0
-18,-18,-18,-18,-12,-12,-1,-1,-2,-2,3,3,3,2,2,2,2,2,-1,0,-1,-3,-3,2,2,1,-4,0,0,0,0,2,2,-2,-2,-1,-4,-8,-1,0
-19,-19,-19,-19,-13,-13,-2,-2,-3,-3,2,2,2,1,1,1,1,1,-2,-1,-2,-4,-4,1,1,0,-4,0,0,0,0,2,2,-2,-2,-1,-4,-8,-1,0
-18,-18,-18,-18,-13,-13,-2,-2,-3,-3,2,2,2,1,1,1,1,1,-2,-1,-2,-4,-4,1,1,0,-4,0,0,0,0,2,2,-2,-2,-1,-4,-8,-1,0
-14,-14,-14,-14,-9,-9,-3,-3,-4,-4,1,1,1,0,0,0,0,0,-3,-2,-3,-5,-5,0,0,-1,-5,-1,-1,-1,-1,1,2,-2,-2,-1,-4,-8,-1,0
-14,-14,-14,-14,-9,-9,-3,-3,-3,-3,-3,-3,-3,0,0,0,0,0,-3,-2,-3,-5,-5,0,0,-1,-5,-1,-1,-1,-1,1,2,-2,-2,-1,-4,-8,-1,0
-11,-11,-11,-11,-6,-6,0,0,0,0,0,0,0,3,3,3,3,3,0,1,0,-2,-2,3,3,2,-2,2,2,2,2,4,5,-1,-1,-1,-4,-8,-1,0
-11,-11,-11,-11,-7,-7,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,0,-1,-3,-3,2,2,1,-3,1,1,1,1,3,3,-1,-1,-1,-4,-8,-1,0
-15,-15,-15,-15,-11,-11,-5,-5,-5,-5,-5,-5,-5,-2,-2,-2,-2,-2,-5,-4,-5,-5,-5,0,0,-2,-6,-2,-2,-2,-2,0,0,-4,-4,-4,-4,-8,-1,0
-18,-18,-18,-18,-14,-14,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-8,-7,-8,-8,-8,-3,-3,-5,-9,-5,-5,-5,-5,-8,-8,-8,-8,-8,-8,-12,-1,0
-17,-17,-17,-17,-13,-13,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-8,-7,-8,-8,-8,-3,-3,-5,-9,-5,-5,-5,-5,-8,-8,-8,-8,-8,-8,-12,-1,0
-9,-9,-9,-9,-9,-9,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,-4,-3,-4,-4,-4,1,1,-1,-5,0,0,0,0,-3,-3,-3,-3,-3,-3,-7,-1,0
-10,-10,-10,-10,-10,-10,-5,-5,-5,-5,-5,-5,-5,-2,-2,-2,-2,-2,-5,-4,-4,-4,-4,1,1,1,-3,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
0,0,0,0,0,0,5,5,5,5,5,5,5,8,8,8,8,8,6,7,7,7,7,7,7,7,3,3,3,3,3,0,0,0,0,0,0,-4,0,0
4,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,0,0,0
-6,-6,-6,-6,-6,-6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6,-6,-6,-6,-6,-6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Layer 0f0 - 2f1
-30,-30,-30,-30,-30,-30,-20,-16,-22,-18,-11,-13,-13,-17,-21,-21,-21,-19,-22,-21,-21,-20,-20,-15,-14,-15,-20,-13,-13,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-29,-29,-29,-29,-29,-29,-19,-15,-21,-15,-8,-10,-10,-14,-18,-18,-18,-16,-19,-18,-18,-17,-17,-12,-11,-12,-17,-13,-13,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-26,-26,-26,-26,-26,-26,-16,-12,-18,-12,-5,-7,-7,-11,-15,-15,-15,-15,-18,-17,-17,-16,-16,-11,-10,-11,-16,-12,-12,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-26,-26,-26,-26,-26,-26,-16,-12,-18,-12,-5,-7,-7,-11,-15,-15,-15,-15,-18,-17,-17,-16,-16,-11,-10,-11,-16,-12,-12,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-29,-29,-29,-29,-29,-29,-19,-15,-18,-12,-5,-7,-7,-11,-15,-15,-15,-15,-18,-17,-17,-16,-16,-11,-10,-11,-16,-12,-12,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-24,-24,-24,-24,-24,-24,-13,-9,-12,-6,0,-2,-2,-6,-10,-10,-10,-10,-13,-12,-12,-11,-11,-6,-6,-7,-12,-8,-8,-8,-4,-2,-4,-8,1,-4,-3,-8,-1,0
-24,-24,-24,-24,-24,-24,-13,-9,-12,-6,0,0,0,-4,-8,-8,-8,-8,-11,-10,-10,-14,-14,-9,-9,-10,-15,-11,-11,-11,-7,-5,-5,-9,0,-5,-3,-8,-1,0
-17,-17,-17,-17,-17,-17,-6,-2,-5,1,4,4,4,0,-4,-4,-4,-4,-7,-6,-6,-10,-10,-5,-5,-6,-11,-7,-7,-7,-3,-1,-1,-5,-1,-6,-4,-8,-1,0
-19,-19,-19,-19,-19,-19,-8,-4,-7,-1,4,4,4,0,-4,-4,-4,-4,-7,-6,-6,-10,-10,-5,-5,-6,-11,-7,-7,-7,-3,-1,-1,-5,-1,-6,-4,-8,-1,0
-7,-7,-7,-7,-7,-7,4,8,5,6,11,11,11,7,3,3,3,3,0,1,1,-1,-1,4,4,3,-2,2,2,2,2,4,4,0,4,-1,-4,-8,-1,0
-10,-10,-10,-10,-10,-10,1,5,4,4,9,9,9,8,4,4,4,4,1,2,1,-1,-1,4,4,3,-2,2,2,2,2,4,4,0,4,-1,-4,-8,-1,0
-18,-18,-18,-18,-18,-18,-7,-3,-4,-4,1,1,1,0,0,0,0,0,-3,-2,-3,-5,-5,0,0,-1,-6,-2,2,2,2,4,4,0,0,-1,-4,-8,-1,0
-14,-14,-14,-14,-14,-14,-3,-3,-4,-4,1,1,1,0,0,0,0,0,-3,-2,-3,-5,-5,0,0,-1,-6,-2,2,2,2,4,4,0,0,-1,-4,-8,-1,0
-12,-12,-12,-12,-12,-12,-1,-1,-2,-2,3,3,3,2,2,2,2,2,-1,0,-1,-3,-3,2,2,1,-4,0,0,0,0,2,2,-2,-2,-1,-4,-8,-1,0
-13,-13,-13,-13,-13,-13,-2,-2,-3,-3,2,2,2,1,1,1,1,1,-2,-1,-2,-4,-4,1,1,0,-4,0,0,0,0,2,2,-2,-2,-1,-4,-8,-1,0
-13,-13,-13,-13,-13,-13,-2,-2,-3,-3,2,2,2,1,1,1,1,1,-2,-1,-2,-4,-4,1,1,0,-4,0,0,0,0,2,2,-2,-2,-1,-4,-8,-1,0
-9,-9,-9,-9,-9,-9,-3,-3,-4,-4,1,1,1,0,0,0,0,0,-3,-2,-3,-5,-5,0,0,-1,-5,-1,-1,-1,-1,1,2,-2,-2,-1,-4,-8,-1,0
-9,-9,-9,-9,-9,-9,-3,-3,-3,-3,-3,-3,-3,0,0,0,0,0,-3,-2,-3,-5,-5,0,0,-1,-5,-1,-1,-1,-1,1,2,-2,-2,-1,-4,-8,-1,0
-6,-6,-6,-6,-6,-6,0,0,0,0,0,0,0,3,3,3,3,3,0,1,0,-2,-2,3,3,2,-2,2,2,2,2,4,5,-1,-1,-1,-4,-8,-1,0
-7,-7,-7,-7,-7,-7,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,0,-1,-3,-3,2,2,1,-3,1,1,1,1,3,3,-1,-1,-1,-4,-8,-1,0
-11,-11,-11,-11,-11,-11,-5,-5,-5,-5,-5,-5,-5,-2,-2,-2,-2,-2,-5,-4,-5,-5,-5,0,0,-2,-6,-2,-2,-2,-2,0,0,-4,-4,-4,-4,-8,-1,0
-14,-14,-14,-14,-14,-14,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-8,-7,-8,-8,-8,-3,-3,-5,-9,-5,-5,-5,-5,-8,-8,-8,-8,-8,-8,-12,-1,0
-13,-13,-13,-13,-13,-13,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-8,-7,-8,-8,-8,-3,-3,-5,-9,-5,-5,-5,-5,-8,-8,-8,-8,-8,-8,-12,-1,0
-9,-9,-9,-9,-9,-9,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,-4,-3,-4,-4,-4,1,1,-1,-5,0,0,0,0,-3,-3,-3,-3,-3,-3,-7,-1,0
-10,-10,-10,-10,-10,-10,-5,-5,-5,-5,-5,-5,-5,-2,-2,-2,-2,-2,-5,-4,-4,-4,-4,1,1,1,-3,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
0,0,0,0,0,0,5,5,5,5,5,5,5,8,8,8,8,8,6,7,7,7,7,7,7,7,3,3,3,3,3,0,0,0,0,0,0,-4,0,0
4,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,0,0,0
-6,-6,-6,-6,-6,-6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6,-6,-6,-6,-6,-6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Layer 0f0 - 3f1
-16,-16,-16,-16,-16,-16,-16,-16,-22,-18,-11,-13,-13,-17,-21,-21,-21,-19,-22,-21,-21,-20,-20,-15,-14,-15,-20,-13,-13,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-15,-15,-15,-15,-15,-15,-15,-15,-21,-15,-8,-10,-10,-14,-18,-18,-18,-16,-19,-18,-18,-17,-17,-12,-11,-12,-17,-13,-13,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-12,-12,-12,-12,-12,-12,-12,-12,-18,-12,-5,-7,-7,-11,-15,-15,-15,-15,-18,-17,-17,-16,-16,-11,-10,-11,-16,-12,-12,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-12,-12,-12,-12,-12,-12,-12,-12,-18,-12,-5,-7,-7,-11,-15,-15,-15,-15,-18,-17,-17,-16,-16,-11,-10,-11,-16,-12,-12,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-15,-15,-15,-15,-15,-15,-15,-15,-18,-12,-5,-7,-7,-11,-15,-15,-15,-15,-18,-17,-17,-16,-16,-11,-10,-11,-16,-12,-12,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-9,-9,-9,-9,-9,-9,-9,-9,-12,-6,0,-2,-2,-6,-10,-10,-10,-10,-13,-12,-12,-11,-11,-6,-6,-7,-12,-8,-8,-8,-4,-2,-4,-8,1,-4,-3,-8,-1,0
-9,-9,-9,-9,-9,-9,-9,-9,-12,-6,0,0,0,-4,-8,-8,-8,-8,-11,-10,-10,-14,-14,-9,-9,-10,-15,-11,-11,-11,-7,-5,-5,-9,0,-5,-3,-8,-1,0
-2,-2,-2,-2,-2,-2,-2,-2,-5,1,4,4,4,0,-4,-4,-4,-4,-7,-6,-6,-10,-10,-5,-5,-6,-11,-7,-7,-7,-3,-1,-1,-5,-1,-6,-4,-8,-1,0
-4,-4,-4,-4,-4,-4,-4,-4,-7,-1,4,4,4,0,-4,-4,-4,-4,-7,-6,-6,-10,-10,-5,-5,-6,-11,-7,-7,-7,-3,-1,-1,-5,-1,-6,-4,-8,-1,0
8,8,8,8,8,8,8,8,5,6,11,11,11,7,3,3,3,3,0,1,1,-1,-1,4,4,3,-2,2,2,2,2,4,4,0,4,-1,-4,-8,-1,0
5,5,5,5,5,5,5,5,4,4,9,9,9,8,4,4,4,4,1,2,1,-1,-1,4,4,3,-2,2,2,2,2,4,4,0,4,-1,-4,-8,-1,0
-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,1,1,1,0,0,0,0,0,-3,-2,-3,-5,-5,0,0,-1,-6,-2,2,2,2,4,4,0,0,-1,-4,-8,-1,0
-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,1,1,1,0,0,0,0,0,-3,-2,-3,-5,-5,0,0,-1,-6,-2,2,2,2,4,4,0,0,-1,-4,-8,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3,3,3,2,2,2,2,2,-1,0,-1,-3,-3,2,2,1,-4,0,0,0,0,2,2,-2,-2,-1,-4,-8,-1,0
-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,2,2,2,1,1,1,1,1,-2,-1,-2,-4,-4,1,1,0,-4,0,0,0,0,2,2,-2,-2,-1,-4,-8,-1,0
-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,2,2,2,1,1,1,1,1,-2,-1,-2,-4,-4,1,1,0,-4,0,0,0,0,2,2,-2,-2,-1,-4,-8,-1,0
-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,1,1,1,0,0,0,0,0,-3,-2,-3,-5,-5,0,0,-1,-5,-1,-1,-1,-1,1,2,-2,-2,-1,-4,-8,-1,0
-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,0,0,0,-3,-2,-3,-5,-5,0,0,-1,-5,-1,-1,-1,-1,1,2,-2,-2,-1,-4,-8,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,1,0,-2,-2,3,3,2,-2,2,2,2,2,4,5,-1,-1,-1,-4,-8,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,0,-1,-3,-3,2,2,1,-3,1,1,1,1,3,3,-1,-1,-1,-4,-8,-1,0
-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-2,-2,-2,-2,-2,-5,-4,-5,-5,-5,0,0,-2,-6,-2,-2,-2,-2,0,0,-4,-4,-4,-4,-8,-1,0
-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-8,-7,-8,-8,-8,-3,-3,-5,-9,-5,-5,-5,-5,-8,-8,-8,-8,-8,-8,-12,-1,0
-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-8,-7,-8,-8,-8,-3,-3,-5,-9,-5,-5,-5,-5,-8,-8,-8,-8,-8,-8,-12,-1,0
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,-4,-3,-4,-4,-4,1,1,-1,-5,0,0,0,0,-3,-3,-3,-3,-3,-3,-7,-1,0
-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-2,-2,-2,-2,-2,-5,-4,-4,-4,-4,1,1,1,-3,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
5,5,5,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8,6,7,7,7,7,7,7,7,3,3,3,3,3,0,0,0,0,0,0,-4,0,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,0,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Layer 0f0 - 4f1
-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-11,-13,-13,-17,-21,-21,-21,-19,-22,-21,-21,-20,-20,-15,-14,-15,-20,-13,-13,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-8,-10,-10,-14,-18,-18,-18,-16,-19,-18,-18,-17,-17,-12,-11,-12,-17,-13,-13,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-5,-7,-7,-11,-15,-15,-15,-15,-18,-17,-17,-16,-16,-11,-10,-11,-16,-12,-12,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-5,-7,-7,-11,-15,-15,-15,-15,-18,-17,-17,-16,-16,-11,-10,-11,-16,-12,-12,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-5,-7,-7,-11,-15,-15,-15,-15,-18,-17,-17,-16,-16,-11,-10,-11,-16,-12,-12,-12,-8,-6,-8,-12,-3,-8,-7,-8,-1,0
-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0,-2,-2,-6,-10,-10,-10,-10,-13,-12,-12,-11,-11,-6,-6,-7,-12,-8,-8,-8,-4,-2,-4,-8,1,-4,-3,-8,-1,0
-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0,0,0,-4,-8,-8,-8,-8,-11,-10,-10,-14,-14,-9,-9,-10,-15,-11,-11,-11,-7,-5,-5,-9,0,-5,-3,-8,-1,0
1,1,1,1,1,1,1,1,1,1,4,4,4,0,-4,-4,-4,-4,-7,-6,-6,-10,-10,-5,-5,-6,-11,-7,-7,-7,-3,-1,-1,-5,-1,-6,-4,-8,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,0,-4,-4,-4,-4,-7,-6,-6,-10,-10,-5,-5,-6,-11,-7,-7,-7,-3,-1,-1,-5,-1,-6,-4,-8,-1,0
6,6,6,6,6,6,6,6,6,6,11,11,11,7,3,3,3,3,0,1,1,-1,-1,4,4,3,-2,2,2,2,2,4,4,0,4,-1,-4,-8,-1,0
4,4,4,4,4,4,4,4,4,4,9,9,9,8,4,4,4,4,1,2,1,-1,-1,4,4,3,-2,2,2,2,2,4,4,0,4,-1,-4,-8,-1,0
