Layer R0:
-737,-737,-737,-737,-737,-737,-737,-738,-749,-775,-767,-793,-774,-797,-947,-1007,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-750,-750,-750,-750,-750,-750,-750,-750,-754,-748,-759,-790,-776,-798,-947,-1007,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-698,-698,-698,-698,-698,-698,-698,-698,-698,-703,-725,-774,-785,-806,-943,-1007,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-691,-691,-691,-691,-691,-691,-691,-691,-691,-692,-702,-752,-774,-808,-935,-1005,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-757,-757,-757,-757,-757,-757,-757,-757,-757,-757,-758,-773,-791,-803,-934,-993,-1054,-1182,-1804,-1216,-874,-579,2681,1111,866
-769,-769,-769,-769,-769,-769,-769,-769,-769,-769,-769,-773,-792,-807,-886,-969,-1052,-1181,-1804,-1216,-874,-579,2681,1111,866
-878,-878,-878,-878,-878,-878,-878,-878,-878,-878,-878,-878,-885,-885,-929,-985,-1035,-1176,-1803,-1216,-874,-579,2681,1111,866
-857,-857,-857,-857,-857,-857,-857,-857,-857,-857,-857,-857,-858,-861,-874,-917,-982,-1133,-1793,-1215,-875,-579,2681,1111,866
-788,-788,-788,-788,-788,-788,-788,-788,-788,-788,-788,-788,-788,-788,-795,-816,-890,-1051,-1746,-1207,-876,-579,2681,1111,866
-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-709,-713,-738,-892,-1652,-1189,-875,-580,2681,1111,866
-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-536,-654,-1511,-1096,-871,-580,2680,1111,866
-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-366,-478,-1338,-970,-889,-593,2673,1111,866
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-199,-1041,-735,-805,-616,2662,1107,864
-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-95,-793,-510,-673,-607,2648,1101,864
-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-322,-510,-557,2563,1075,851
-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-389,-434,2531,1008,835
-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1301,-563,2505,852,771
4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4268,2822,651,612
568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,532,399
Layer R2:
-859,-859,-859,-858,-856,-854,-821,-783,-776,-818,-810,-817,-798,-810,-949,-1007,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-859,-859,-859,-858,-856,-854,-821,-783,-776,-818,-810,-817,-798,-810,-949,-1007,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-859,-859,-859,-858,-856,-854,-821,-783,-776,-818,-810,-817,-798,-810,-949,-1007,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-855,-855,-855,-855,-856,-854,-821,-783,-776,-818,-810,-817,-798,-810,-949,-1007,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-849,-849,-849,-849,-849,-848,-815,-782,-776,-818,-810,-817,-798,-810,-949,-1007,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-781,-781,-781,-781,-781,-781,-782,-773,-772,-815,-809,-817,-798,-810,-949,-1007,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-781,-781,-781,-781,-781,-781,-781,-780,-793,-814,-806,-818,-797,-810,-949,-1007,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-773,-773,-773,-773,-773,-773,-773,-773,-777,-765,-780,-808,-789,-806,-949,-1007,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-703,-703,-703,-703,-703,-703,-703,-703,-703,-706,-729,-778,-789,-810,-947,-1007,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-691,-691,-691,-691,-691,-691,-691,-691,-691,-692,-702,-752,-774,-808,-935,-1005,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-757,-757,-757,-757,-757,-757,-757,-757,-757,-757,-758,-773,-791,-803,-934,-993,-1054,-1182,-1804,-1216,-874,-579,2681,1111,866
-769,-769,-769,-769,-769,-769,-769,-769,-769,-769,-769,-773,-792,-807,-886,-969,-1052,-1181,-1804,-1216,-874,-579,2681,1111,866
-878,-878,-878,-878,-878,-878,-878,-878,-878,-878,-878,-878,-885,-885,-929,-985,-1035,-1176,-1803,-1216,-874,-579,2681,1111,866
-857,-857,-857,-857,-857,-857,-857,-857,-857,-857,-857,-857,-858,-861,-874,-917,-982,-1133,-1793,-1215,-875,-579,2681,1111,866
-788,-788,-788,-788,-788,-788,-788,-788,-788,-788,-788,-788,-788,-788,-795,-816,-890,-1051,-1746,-1207,-876,-579,2681,1111,866
-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-709,-713,-738,-892,-1652,-1189,-875,-580,2681,1111,866
-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-536,-654,-1511,-1096,-871,-580,2680,1111,866
-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-366,-478,-1338,-970,-889,-593,2673,1111,866
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-199,-1041,-735,-805,-616,2662,1107,864
-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-95,-793,-510,-673,-607,2648,1101,864
-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-322,-510,-557,2563,1075,851
-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-389,-434,2531,1008,835
-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1301,-563,2505,852,771
4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4268,2822,651,612
568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,532,399
Layer R3:
-890,-890,-890,-890,-890,-892,-889,-877,-864,-866,-839,-840,-813,-816,-946,-1006,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-890,-890,-890,-890,-890,-892,-889,-877,-864,-866,-839,-840,-813,-816,-946,-1006,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-890,-890,-890,-890,-890,-892,-889,-877,-864,-866,-839,-840,-813,-816,-946,-1006,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-890,-890,-890,-890,-890,-892,-889,-877,-864,-866,-839,-840,-813,-816,-946,-1006,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-889,-889,-889,-889,-889,-891,-888,-876,-864,-866,-839,-840,-813,-816,-946,-1006,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-873,-873,-873,-873,-873,-873,-871,-870,-865,-866,-839,-840,-813,-816,-946,-1006,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-843,-843,-843,-843,-843,-843,-843,-844,-858,-864,-841,-840,-813,-816,-946,-1006,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-807,-807,-807,-807,-807,-807,-807,-807,-810,-801,-814,-836,-813,-816,-946,-1006,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-711,-711,-711,-711,-711,-711,-711,-711,-711,-716,-740,-788,-799,-814,-945,-1006,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-693,-693,-693,-693,-693,-693,-693,-693,-693,-695,-704,-754,-776,-809,-936,-1004,-1055,-1182,-1804,-1216,-874,-579,2681,1111,866
-757,-757,-757,-757,-757,-757,-757,-757,-757,-757,-758,-773,-791,-803,-934,-993,-1054,-1182,-1804,-1216,-874,-579,2681,1111,866
-769,-769,-769,-769,-769,-769,-769,-769,-769,-769,-769,-773,-792,-807,-886,-969,-1052,-1181,-1804,-1216,-874,-579,2681,1111,866
-878,-878,-878,-878,-878,-878,-878,-878,-878,-878,-878,-878,-885,-885,-929,-985,-1035,-1176,-1803,-1216,-874,-579,2681,1111,866
-857,-857,-857,-857,-857,-857,-857,-857,-857,-857,-857,-857,-858,-861,-874,-917,-982,-1133,-1793,-1215,-875,-579,2681,1111,866
-788,-788,-788,-788,-788,-788,-788,-788,-788,-788,-788,-788,-788,-788,-795,-816,-890,-1051,-1746,-1207,-876,-579,2681,1111,866
-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-709,-713,-738,-892,-1652,-1189,-875,-580,2681,1111,866
-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-515,-536,-654,-1511,-1096,-871,-580,2680,1111,866
-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-360,-366,-478,-1338,-970,-889,-593,2673,1111,866
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-199,-1041,-735,-805,-616,2662,1107,864
-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-95,-793,-510,-673,-607,2648,1101,864
-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-322,-510,-557,2563,1075,851
-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-389,-434,2531,1008,835
-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1301,-563,2505,852,771
4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4268,2822,651,612
568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,532,399
Layer R4:
-831,-831,-831,-831,-831,-831,-831,-831,-842,-831,-825,-835,-811,-821,-937,-1007,-1055,-1183,-1804,-1216,-874,-579,2681,1111,866
-831,-831,-831,-831,-831,-831,-831,-831,-842,-831,-825,-835,-811,-821,-937,-1007,-1055,-1183,-1804,-1216,-874,-579,2681,1111,866
-831,-831,-831,-831,-831,-831,-831,-831,-842,-831,-825,-835,-811,-821,-937,-1007,-1055,-1183,-1804,-1216,-874,-579,2681,1111,866
-831,-831,-831,-831,-831,-831,-831,-831,-842,-831,-825,-835,-811,-821,-937,-1007,-1055,-1183,-1804,-1216,-874,-579,2681,1111,866
-831,-831,-831,-831,-831,-831,-831,-831,-842,-831,-825,-835,-811,-821,-937,-1007,-1055,-1183,-1804,-1216,-874,-579,2681,1111,866
-831,-831,-831,-831,-831,-831,-831,-831,-842,-831,-825,-835,-811,-821,-937,-1007,-1055,-1183,-1804,-1216,-874,-579,2681,1111,866
-837,-837,-837,-837,-837,-837,-837,-837,-846,-831,-825,-835,-811,-821,-937,-1007,-1055,-1183,-1804,-1216,-874,-579,2681,1111,866
-833,-833,-833,-833,-833,-833,-833,-833,-834,-829,-824,-836,-811,-821,-937,-1007,-1055,-1183,-1804,-1216,-874,-579,2681,1111,866
-757,-757,-757,-757,-757,-757,-757,-757,-757,-761,-775,-815,-811,-821,-937,-1007,-1055,-1183,-1804,-1216,-874,-579,2681,1111,866
-720,-720,-720,-720,-720,-720,-720,-720,-720,-722,-728,-769,-789,-819,-936,-1007,-1055,-1183,-1804,-1216,-874,-579,2681,1111,866
-772,-772,-772,-772,-772,-772,-772,-772,-772,-772,-772,-781,-797,-807,-938,-997,-1055,-1183,-1804,-1216,-874,-579,2681,1111,866
-778,-778,-778,-778,-778,-778,-778,-778,-778,-778,-778,-780,-798,-811,-890,-973,-1052,-1181,-1804,-1216,-874,-579,2681,1111,866
-882,-882,-882,-882,-882,-882,-882,-882,-882,-882,-882,-882,-889,-889,-933,-989,-1035,-1176,-1803,-1216,-874,-579,2681,1111,866
-861,-861,-861,-861,-861,-861,-861,-861,-861,-861,-861,-861,-862,-865,-878,-921,-982,-1133,-1793,-1215,-875,-579,2681,1111,866
-792,-792,-792,-792,-792,-792,-792,-792,-792,-792,-792,-792,-792,-792,-799,-820,-890,-1051,-1746,-1207,-876,-579,2681,1111,866
-712,-712,-712,-712,-712,-712,-712,-712,-712,-712,-712,-712,-712,-712,-713,-717,-738,-892,-1652,-1189,-875,-580,2681,1111,866
-519,-519,-519,-519,-519,-519,-519,-519,-519,-519,-519,-519,-519,-519,-519,-519,-536,-654,-1511,-1096,-871,-580,2680,1111,866
-363,-363,-363,-363,-363,-363,-363,-363,-363,-363,-363,-363,-363,-363,-363,-363,-366,-478,-1338,-970,-889,-593,2673,1111,866
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-199,-1041,-735,-805,-616,2662,1107,864
-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-95,-793,-510,-673,-607,2648,1101,864
-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-884,-322,-510,-557,2563,1075,851
-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-389,-434,2531,1008,835
-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1301,-563,2505,852,771
4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4268,2822,651,612
568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,532,399
Layer R5:
-827,-827,-827,-827,-827,-827,-827,-828,-833,-817,-839,-877,-868,-885,-990,-1057,-1118,-1196,-1805,-1215,-874,-579,2681,1111,866
-827,-827,-827,-827,-827,-827,-827,-828,-833,-817,-839,-877,-868,-885,-990,-1057,-1118,-1196,-1805,-1215,-874,-579,2681,1111,866
-827,-827,-827,-827,-827,-827,-827,-828,-833,-817,-839,-877,-868,-885,-990,-1057,-1118,-1196,-1805,-1215,-874,-579,2681,1111,866
-827,-827,-827,-827,-827,-827,-827,-828,-833,-817,-839,-877,-868,-885,-990,-1057,-1118,-1196,-1805,-1215,-874,-579,2681,1111,866
-827,-827,-827,-827,-827,-827,-827,-828,-833,-817,-839,-877,-868,-885,-990,-1057,-1118,-1196,-1805,-1215,-874,-579,2681,1111,866
-827,-827,-827,-827,-827,-827,-827,-828,-833,-817,-839,-877,-868,-885,-990,-1057,-1118,-1196,-1805,-1215,-874,-579,2681,1111,866
-827,-827,-827,-827,-827,-827,-827,-828,-833,-817,-839,-877,-868,-885,-990,-1057,-1118,-1196,-1805,-1215,-874,-579,2681,1111,866
-831,-831,-831,-831,-831,-831,-831,-831,-832,-819,-839,-877,-868,-885,-990,-1057,-1118,-1196,-1805,-1215,-874,-579,2681,1111,866
-817,-817,-817,-817,-817,-817,-817,-817,-817,-819,-838,-877,-868,-885,-990,-1057,-1118,-1196,-1805,-1215,-874,-579,2681,1111,866
-806,-806,-806,-806,-806,-806,-806,-806,-806,-806,-810,-844,-862,-887,-991,-1057,-1118,-1196,-1805,-1215,-874,-579,2681,1111,866
-839,-839,-839,-839,-839,-839,-839,-839,-839,-839,-838,-844,-855,-861,-987,-1051,-1118,-1196,-1805,-1215,-874,-579,2681,1111,866
-854,-854,-854,-854,-854,-854,-854,-854,-854,-854,-854,-855,-869,-882,-960,-1040,-1116,-1195,-1805,-1215,-874,-579,2681,1111,866
-959,-959,-959,-959,-959,-959,-959,-959,-959,-959,-959,-959,-963,-962,-1004,-1059,-1103,-1193,-1804,-1215,-874,-579,2681,1111,866
-931,-931,-931,-931,-931,-931,-931,-931,-931,-931,-931,-931,-931,-934,-946,-989,-1048,-1148,-1793,-1214,-875,-579,2681,1111,866
-862,-862,-862,-862,-862,-862,-862,-862,-862,-862,-862,-862,-862,-862,-868,-889,-957,-1067,-1747,-1207,-876,-579,2681,1111,866
-781,-781,-781,-781,-781,-781,-781,-781,-781,-781,-781,-781,-781,-781,-782,-786,-805,-908,-1653,-1189,-875,-580,2681,1111,866
-588,-588,-588,-588,-588,-588,-588,-588,-588,-588,-588,-588,-588,-588,-588,-588,-603,-670,-1512,-1096,-871,-580,2680,1111,866
-432,-432,-432,-432,-432,-432,-432,-432,-432,-432,-432,-432,-432,-432,-432,-432,-433,-494,-1339,-970,-889,-593,2673,1111,866
-168,-168,-168,-168,-168,-168,-168,-168,-168,-168,-168,-168,-168,-168,-168,-168,-168,-215,-1042,-735,-805,-616,2662,1107,864
-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-101,-794,-510,-673,-607,2648,1101,864
-885,-885,-885,-885,-885,-885,-885,-885,-885,-885,-885,-885,-885,-885,-885,-885,-885,-885,-885,-322,-510,-557,2563,1075,851
-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-635,-389,-434,2531,1008,835
-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1301,-563,2505,852,771
4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4268,2822,651,612
568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,532,399
Layer R6:
-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1311,-1324,-1352,-1362,-1379,-1487,-1550,-1602,-1642,-1798,-1215,-873,-579,2681,1111,866
-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1311,-1324,-1352,-1362,-1379,-1487,-1550,-1602,-1642,-1798,-1215,-873,-579,2681,1111,866
-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1311,-1324,-1352,-1362,-1379,-1487,-1550,-1602,-1642,-1798,-1215,-873,-579,2681,1111,866
-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1311,-1324,-1352,-1362,-1379,-1487,-1550,-1602,-1642,-1798,-1215,-873,-579,2681,1111,866
-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1311,-1324,-1352,-1362,-1379,-1487,-1550,-1602,-1642,-1798,-1215,-873,-579,2681,1111,866
-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1311,-1324,-1352,-1362,-1379,-1487,-1550,-1602,-1642,-1798,-1215,-873,-579,2681,1111,866
-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1311,-1324,-1352,-1362,-1379,-1487,-1550,-1602,-1642,-1798,-1215,-873,-579,2681,1111,866
-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1311,-1324,-1352,-1362,-1379,-1487,-1550,-1602,-1642,-1798,-1215,-873,-579,2681,1111,866
-1313,-1313,-1313,-1313,-1313,-1313,-1313,-1313,-1313,-1315,-1324,-1352,-1362,-1379,-1487,-1550,-1602,-1642,-1798,-1215,-873,-579,2681,1111,866
-1317,-1317,-1317,-1317,-1317,-1317,-1317,-1317,-1317,-1317,-1319,-1353,-1363,-1379,-1487,-1550,-1602,-1642,-1798,-1215,-873,-579,2681,1111,866
-1367,-1367,-1367,-1367,-1367,-1367,-1367,-1367,-1367,-1367,-1367,-1371,-1374,-1376,-1488,-1550,-1602,-1642,-1798,-1215,-873,-579,2681,1111,866
-1393,-1393,-1393,-1393,-1393,-1393,-1393,-1393,-1393,-1393,-1393,-1394,-1395,-1404,-1473,-1543,-1603,-1642,-1798,-1215,-873,-579,2681,1111,866
-1476,-1476,-1476,-1476,-1476,-1476,-1476,-1476,-1476,-1476,-1476,-1476,-1478,-1475,-1509,-1559,-1599,-1645,-1798,-1215,-873,-579,2681,1111,866
-1450,-1450,-1450,-1450,-1450,-1450,-1450,-1450,-1450,-1450,-1450,-1450,-1450,-1451,-1456,-1494,-1550,-1606,-1793,-1215,-875,-579,2681,1111,866
-1374,-1374,-1374,-1374,-1374,-1374,-1374,-1374,-1374,-1374,-1374,-1374,-1374,-1374,-1377,-1395,-1459,-1526,-1749,-1209,-876,-579,2681,1111,866
-1287,-1287,-1287,-1287,-1287,-1287,-1287,-1287,-1287,-1287,-1287,-1287,-1287,-1287,-1288,-1290,-1307,-1367,-1655,-1191,-875,-580,2681,1111,866
-1091,-1091,-1091,-1091,-1091,-1091,-1091,-1091,-1091,-1091,-1091,-1091,-1091,-1091,-1091,-1091,-1105,-1129,-1514,-1098,-871,-580,2680,1111,866
-934,-934,-934,-934,-934,-934,-934,-934,-934,-934,-934,-934,-934,-934,-934,-934,-935,-953,-1341,-972,-889,-593,2673,1111,866
-670,-670,-670,-670,-670,-670,-670,-670,-670,-670,-670,-670,-670,-670,-670,-670,-670,-674,-1044,-737,-805,-616,2662,1107,864
-471,-471,-471,-471,-471,-471,-471,-471,-471,-471,-471,-471,-471,-471,-471,-471,-471,-471,-796,-512,-673,-607,2648,1101,864
-885,-885,-885,-885,-885,-885,-885,-885,-885,-885,-885,-885,-885,-885,-885,-885,-885,-885,-886,-324,-510,-557,2563,1075,851
-638,-638,-638,-638,-638,-638,-638,-638,-638,-638,-638,-638,-638,-638,-638,-638,-638,-638,-638,-637,-389,-434,2531,1008,835
-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1306,-1301,-563,2505,852,771
4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4268,2822,651,612
568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,532,399
Layer R7:
-1231,-1231,-1231,-1231,-1231,-1231,-1231,-1231,-1231,-1231,-1234,-1258,-1270,-1262,-1355,-1413,-1449,-1474,-1352,-1252,-875,-579,2681,1111,866
-1231,-1231,-1231,-1231,-1231,-1231,-1231,-1231,-1231,-1231,-1234,-1258,-1270,-1262,-1355,-1413,-1449,-1474,-1352,-1252,-875,-579,2681,1111,866
