10 6 7 -2
10 6 9 -1
10 7 2 -1
10 7 3 -1
10 7 5 1
10 7 6 -2
10 7 7 -1
10 7 8 1
10 8 9 -1
10 8 11 1
10 9 4 1
10 9 5 -1
10 9 6 1
10 9 7 -1
10 9 12 -1
10 9 14 1
10 10 10 1
10 11 9 -1
10 11 12 -1
10 11 13 1
10 12 9 1
10 13 6 -1
10 13 15 -1
10 15 11 1
10 15 12 -1
10 21 13 1
11 0 0 11
11 0 3 1
11 0 4 -2
11 0 9 1
11 1 0 1
11 2 0 4
11 2 3 1
11 3 0 -4
11 3 1 -2
11 3 2 1
11 4 4 2
11 5 3 1
11 5 4 1
11 5 5 -1
11 5 9 -2
11 6 1 1
11 6 2 -1
11 6 3 -1
11 6 4 -1
11 6 6 1
11 6 8 -1
11 7 4 -1
11 7 5 2
11 7 6 -2
11 7 8 -4
11 7 10 -1
11 8 5 -1
11 8 7 2
11 8 8 -1
11 9 4 -1
11 9 6 -1
11 9 8 -1
11 9 10 2
11 9 12 1
11 10 6 4
11 10 8 -1
11 10 9 -1
11 11 7 1
11 11 8 -1
11 11 9 2
11 12 9 -1
11 13 8 1
11 13 10 -1
11 13 11 -1
11 14 7 -1
11 15 8 -1
11 20 17 1
12 0 0 10
12 0 2 1
12 0 3 -1
12 0 11 -1
12 1 0 -1
12 1 5 1
12 2 1 -1
12 2 3 1
12 2 8 1
12 3 0 -1
12 3 2 2
12 3 6 -1
12 3 7 1
12 3 8 -1
12 4 0 2
12 4 1 -1
12 4 2 -2
12 4 5 1
12 5 0 2
12 5 2 -1
12 5 6 1
12 5 7 1
12 6 0 1
12 6 2 -1
12 6 4 -2
12 6 6 -2
12 6 7 -1
12 6 8 -1
12 6 10 -1
12 7 0 -1
12 7 1 -1
12 7 2 -1
12 7 3 2
12 7 7 -2
12 8 0 1
12 8 2 -1
12 8 4 1
12 8 5 -1
12 8 6 -1
12 8 9 -1
12 9 2 -1
12 9 6 -1
12 9 9 -2
12 9 11 -1
12 10 0 -1
12 10 4 -1
12 10 7 1
12 10 10 -1
12 10 13 -1
12 11 7 -1
12 11 9 1
12 11 12 -1
12 12 10 1
12 12 12 1
12 13 7 1
12 13 8 1
12 15 8 -1
12 17 13 -1
13 0 0 9
13 0 2 -2
13 0 3 -1
13 1 0 -1
13 2 4 1
13 2 8 -1
13 3 1 1
13 3 2 -1
13 4 0 1
13 4 9 -2
13 6 0 -1
13 6 4 1
13 6 5 1
13 6 6 -1
13 6 7 -1
13 7 4 1
13 7 5 -1
13 7 6 -1
13 7 7 -2
13 8 2 1
13 8 4 -1
13 8 5 1
13 8 7 1
13 8 8 -2
13 8 12 -1
13 9 6 -2
13 9 7 -1
13 9 8 2
13 9 12 1
13 10 2 -1
13 10 5 -1
13 10 6 1
13 10 7 1
13 10 12 -1
13 11 5 -1
13 11 8 -1
13 11 11 1
13 12 7 1
13 12 11 -2
13 13 7 -1
13 13 12 -1
13 13 13 1
13 14 8 1
14 0 0 18
14 0 1 1
14 0 2 -1
14 0 3 -2
14 1 0 1
14 2 4 -1
14 2 6 -1
14 2 9 -1
14 3 0 -1
14 3 1 -2
14 3 2 -1
14 4 0 -1
14 4 2 -2
14 4 4 -1
14 4 5 1
14 4 8 1
14 5 3 1
14 5 4 -2
14 5 6 -1
14 5 7 1
14 6 0 -2
14 6 4 -1
14 6 7 -1
14 6 9 -1
14 7 0 -1
14 7 3 -1
14 7 4 -1
14 7 5 1
14 7 8 1
14 8 5 -1
14 8 7 -3
14 8 8 2
14 8 10 -1
14 9 3 -1
14 9 5 1
14 9 11 -2
14 10 6 -1
14 10 9 1
14 10 10 1
14 11 4 -1
14 11 12 -1
14 12 11 -1
14 12 13 1
14 13 11 2
14 14 12 1
14 16 15 1
15 0 0 10
15 0 1 -1
15 0 3 1
15 1 0 -2
15 1 1 -1
15 2 0 1
15 2 2 1
15 4 0 -2
15 4 2 3
15 4 5 -1
15 4 8 -1
15 5 0 1
15 5 2 1
15 5 3 -2
15 5 4 -1
15 5 6 -1
15 5 7 -1
15 5 9 -2
15 5 11 1
15 5 14 -1
15 6 0 -1
15 6 5 -1
15 6 10 1
15 6 11 1
15 7 0 -1
15 7 11 -2
15 8 7 1
15 9 5 1
15 9 7 -1
15 9 9 -1
15 9 11 1
15 10 6 -2
15 10 7 -1
15 10 8 1
15 10 11 -1
15 11 8 1
15 11 12 1
15 12 3 1
15 12 7 -1
15 13 13 -1
15 13 14 2
15 14 9 1
15 14 12 1
15 16 11 1
15 17 16 1
15 21 19 1
15 22 2 -1
16 0 0 8
16 0 1 1
16 1 0 3
16 2 0 3
16 3 1 -1
16 3 2 -1
16 4 6 -1
16 5 9 1
16 5 13 -1
16 6 10 -1
16 7 2 -1
16 7 8 -1
16 8 5 1
16 8 11 -1
16 9 3 -1
16 10 8 1
16 10 10 2
16 10 12 1
16 11 3 -1
16 11 4 -1
16 12 9 2
16 12 13 2
16 13 6 -1
16 13 9 -1
16 14 13 -1
16 15 13 2
16 17 10 -1
16 17 12 1
16 19 12 1
17 0 0 9
17 0 14 -1
17 1 1 -1
17 3 0 2
17 4 7 -1
17 5 4 -1
17 5 9 1
17 5 10 -1
17 6 4 2
17 6 10 1
17 7 0 -1
17 7 3 1
17 7 6 -1
17 8 2 1
17 8 8 -1
17 8 9 -1
17 9 4 -1
17 9 6 -5
17 9 7 1
17 9 8 -1
17 10 0 2
17 10 2 -2
17 10 3 1
17 10 4 1
17 10 13 -1
17 11 9 1
17 11 11 -2
17 11 13 1
17 12 0 1
17 12 6 1
17 12 9 1
17 12 16 -2
17 13 11 -1
17 13 14 1
17 14 0 -2
17 15 13 1
17 15 18 1
17 16 12 1
17 16 14 -2
17 18 17 -1
17 18 20 1
18 0 0 8
18 0 3 1
18 1 0 2
18 1 2 1
18 2 0 1
18 2 2 1
18 3 0 1
18 3 6 -2
18 4 0 1
18 4 4 1
18 5 0 -3
18 5 1 1
18 5 2 -1
18 5 10 -1
18 6 0 2
18 6 2 -1
18 6 3 1
18 6 5 -1
18 6 6 -2
18 6 8 -1
18 6 11 -1
18 7 0 1
18 7 1 1
18 7 3 1
18 7 5 1
18 7 11 2
18 8 6 -2
18 8 9 -1
18 9 5 1
18 9 6 1
18 9 8 -1
18 9 9 -1
18 9 10 1
18 9 11 -1
18 9 12 1
18 10 4 1
18 10 5 -2
18 10 6 -1
18 10 7 -2
18 10 8 -4
18 10 13 -1
18 11 9 -1
18 12 12 2
18 14 11 -1
18 14 13 5
18 14 15 1
18 15 8 -1
18 16 17 -2
18 16 19 1
18 17 15 1
18 18 18 1
18 19 20 1
18 21 21 -1
19 0 0 10
19 0 1 1
19 1 0 -2
19 1 1 1
19 2 2 -1
19 3 0 -1
19 5 0 1
19 5 2 1
19 6 0 1
19 6 11 -1
19 7 3 -1
19 7 11 1
19 8 4 1
19 8 6 -2
19 9 0 -1
19 9 5 1
19 9 7 2
19 9 10 1
19 10 1 -1
19 10 5 -1
19 10 11 -1
19 10 13 1
19 11 7 -1
19 11 9 3
19 12 4 -1
19 12 6 -1
19 12 10 1
19 13 11 -1
19 13 13 1
19 13 15 -1
19 14 11 -1
19 16 14 -1
19 17 18 1
19 17 19 -1
19 18 14 1
19 20 14 1
19 21 16 -1
19 21 17 -1
19 21 18 1
20 0 0 13
20 2 0 2
20 2 2 -1
20 2 3 1
20 3 0 3
20 4 0 2
20 4 4 -2
20 5 0 -1
20 5 6 1
20 5 10 1
20 6 9 1
20 7 0 1
20 7 1 -1
20 7 6 1
20 8 4 1
20 9 4 1
20 9 5 -4
20 9 7 -3
20 9 13 -1
20 10 1 1
20 10 5 1
20 10 9 -2
20 10 11 1
20 11 6 1
20 11 10 1
20 11 11 -1
20 11 12 -2
20 12 9 -1
20 12 10 -1
20 13 6 -1
20 13 7 -1
20 13 16 1
20 13 18 -1
20 14 9 -1
20 14 12 1
20 14 13 1
20 14 14 -3
20 14 15 1
20 14 16 -2
20 15 9 -1
20 15 15 -1
20 16 5 -1
20 16 14 -1
20 16 15 2
20 16 16 1
20 16 17 -1
20 16 20 -1
20 17 10 1
20 17 12 1
20 18 22 -1
20 25 24 -1
21 0 0 16
21 0 1 -1
21 1 0 1
21 1 2 -2
21 2 0 -1
21 2 1 -1
21 2 10 1
21 3 0 -1
21 5 0 1
21 5 5 2
21 6 0 1
21 6 11 1
21 7 0 1
21 7 6 -1
21 7 14 1
21 8 0 2
21 9 6 1
21 9 12 -1
21 10 8 -2
21 10 13 -1
21 11 2 -1
21 11 7 -1
21 11 9 -3
21 11 10 2
21 12 3 -1
21 12 6 1
21 12 7 1
21 12 13 4
21 12 15 -1
21 12 17 -1
21 13 10 -1
21 13 11 -1
21 13 12 -1
21 13 14 1
21 15 13 -1
21 15 14 -2
21 15 15 1
21 16 10 -1
21 16 20 1
21 17 8 -1
21 19 21 -1
21 19 22 1
21 20 15 1
21 25 2 1
21 25 24 1
22 0 0 9
22 1 0 -1
22 1 2 -1
22 2 0 1
22 2 1 -1
22 3 7 -1
22 4 0 2
22 5 0 3
22 5 3 1
22 6 0 1
22 6 5 1
22 6 6 -2
22 7 1 -1
22 7 2 -2
22 7 9 1
22 7 14 -1
22 8 0 1
22 8 4 -1
22 8 5 1
22 8 6 -1
22 8 7 -1
22 8 11 1
22 9 1 -1
22 9 3 1
22 9 6 -1
22 9 10 -1
22 10 10 -1
22 11 9 -2
22 11 15 -2
22 12 7 1
22 12 9 1
22 12 11 -1
22 13 7 -1
22 13 8 -1
22 13 14 -3
22 13 16 -1
22 14 11 1
22 14 13 1
22 15 11 1
22 15 13 -1
22 15 14 1
22 15 16 -1
22 16 16 1
22 16 20 -1
22 17 14 -2
22 17 18 -1
22 18 15 -1
22 18 17 1
22 18 18 -1
22 18 19 -2
22 20 21 1
22 21 17 1
23 0 0 9
23 0 3 -1
23 2 0 1
23 2 2 -1
23 3 0 2
23 4 0 3
23 5 5 -1
23 7 8 1
23 8 0 1
23 8 1 1
23 8 2 1
23 8 5 -1
23 8 7 -1
23 9 0 1
23 9 3 -1
23 9 4 -1
23 9 6 -1
23 9 8 2
23 10 1 1
23 10 4 1
23 10 10 -1
23 11 3 -1
23 11 13 1
23 12 6 -1
23 12 8 -2
23 12 15 -1
23 12 16 -1
23 13 4 -1
23 13 9 -1
23 13 10 -1
23 13 11 2
23 13 12 -1
23 14 7 1
23 14 9 -1
23 14 10 1
23 14 15 -2
23 15 10 1
23 15 13 -2
23 17 19 1
23 18 15 1
23 19 15 -1
23 19 16 1
23 19 18 -1
23 19 20 1
23 20 15 1
23 22 17 1
23 22 18 1
24 0 0 6
24 1 0 2
24 3 0 2
24 4 0 -1
24 5 0 1
24 5 6 -1
24 6 0 1
24 6 4 -1
24 6 6 1
24 7 0 1
24 7 2 -1
24 7 3 -1
24 7 10 -1
24 8 0 -1
24 8 3 1
24 8 8 -1
24 8 9 -1
24 9 0 -1
24 9 6 1
24 10 0 1
24 10 3 -1
24 10 9 -1
24 10 10 1
24 11 0 1
24 11 5 -1
24 12 6 1
24 12 9 1
24 12 11 -1
24 13 3 1
24 13 7 1
24 14 4 1
24 14 5 -1
24 14 7 1
24 14 11 1
24 14 13 -2
24 15 16 1
24 16 13 1
24 17 16 -1
24 18 22 -1
24 19 13 1
24 19 21 -1
24 19 23 1
24 20 19 1
24 20 21 1
24 23 21 -1
24 26 25 1
25 0 0 6
25 0 1 -1
25 0 2 1
25 1 0 1
25 3 0 3
25 4 0 -1
25 4 3 1
25 4 5 -1
25 5 0 4
25 5 6 1
25 5 8 1
25 6 1 1
25 7 3 3
25 8 0 1
25 8 1 -1
25 8 6 -1
25 9 9 1
25 9 10 -1
25 10 3 -1
25 10 15 1
25 11 1 1
25 11 2 1
25 11 6 1
25 11 8 -1
25 12 4 2
25 12 9 -1
25 13 5 -1
25 13 7 -1
25 14 8 -1
25 14 12 -1
25 15 12 -1
25 15 13 -1
25 15 14 -2
25 16 9 1
25 16 11 -2
25 17 15 -3
25 17 16 -1
25 19 19 1
25 19 20 -1
25 19 21 -1
25 20 15 -1
25 21 17 -1
25 21 18 1
25 21 22 1
25 22 17 1
25 23 24 -1
25 23 26 1
25 24 20 1
26 0 0 -2
26 0 1 -1
26 1 0 -2
26 2 2 1
26 3 0 3
26 4 0 -1
26 4 2 -1
26 4 6 1
26 5 2 1
26 6 0 2
26 6 6 -1
26 7 0 3
26 7 6 -1
26 8 0 -1
26 8 2 1
26 8 4 1
26 9 0 1
26 9 1 1
26 9 2 -1
26 10 0 1
26 11 4 1
26 11 12 -1
26 12 1 -1
26 12 3 2
26 12 4 1
26 12 5 -1
26 12 6 1
26 12 7 -1
26 12 8 2
26 12 9 -7
26 12 11 1
26 13 5 1
26 13 7 -1
26 13 9 1
26 13 14 1
26 14 3 -1
26 14 8 -1
26 14 13 1
26 14 14 -2
26 15 9 1
26 15 10 -1
26 15 12 -2
26 15 13 -3
26 15 15 -1
26 16 10 -1
26 16 14 1
26 16 15 -1
26 17 9 1
26 17 10 1
26 17 16 -1
26 17 18 1
26 18 15 -2
26 18 16 1
26 19 9 -2
26 19 17 1
26 19 18 1
26 20 20 1
26 21 18 -2
26 23 18 -1
26 23 20 -1
26 24 27 1
26 25 23 1
26 27 18 -1
26 29 18 1
27 0 0 5
27 1 0 1
27 2 0 1
27 3 0 -1
27 4 0 1
27 5 0 1
27 6 1 1
27 7 0 2
27 7 6 1
27 8 0 -1
27 8 1 2
27 9 0 1
27 9 5 1
27 10 0 -2
27 10 2 1
27 10 4 1
27 10 12 1
27 11 0 1
27 11 12 -1
27 12 5 1
27 12 7 2
27 13 6 -1
27 13 10 -1
27 14 6 1
27 14 11 1
27 14 13 1
27 14 14 -1
27 15 4 1
27 15 9 -1
27 15 12 -1
27 15 15 2
27 15 16 1
27 15 17 -1
27 16 10 -1
27 16 11 1
27 16 12 1
27 16 14 -1
27 17 16 2
27 17 18 1
27 18 19 -1
27 19 17 -1
27 20 10 -1
27 20 14 -1
27 21 21 -2
27 22 18 2
27 22 19 1
27 22 26 -2
27 23 20 1
27 23 22 1
27 30 26 1
27 32 26 -1
28 0 0 10
28 0 2 -1
28 1 0 -1
28 1 7 1
28 2 0 1
28 3 0 1
28 4 0 1
28 4 2 -1
28 4 8 -1
28 5 6 -1
28 6 0 2
28 7 6 2
28 8 0 -2
28 8 1 1
28 8 2 -1
28 8 7 2
28 8 8 -1
28 9 1 1
28 9 2 -1
28 10 1 1
28 11 1 -1
28 12 5 1
28 12 12 -1
28 13 6 1
28 13 8 -3
28 14 6 1
28 14 9 -1
28 14 11 -2
28 14 13 -1
28 14 14 1
28 15 7 1
28 16 8 -1
28 16 18 2
28 16 20 1
28 17 8 1
28 17 13 1
28 17 14 -2
28 17 15 2
28 18 6 1
28 18 9 1
28 18 16 -1
28 18 17 -1
28 19 4 1
28 19 14 1
28 19 18 1
28 20 15 -1
28 20 16 -1
28 20 17 -2
28 20 18 3
28 21 18 -1
28 23 27 1
28 24 23 2
29 0 0 5
29 2 0 3
29 3 0 4
29 4 0 1
29 5 3 -1
29 5 5 -1
29 6 0 -2
29 7 0 1
29 7 10 1
29 8 3 -1
29 8 4 1
29 8 5 -1
29 8 11 -1
29 9 0 1
29 9 6 -1
29 10 0 -1
29 10 3 2
29 10 4 -2
29 10 6 1
29 11 0 1
29 11 6 -1
29 11 7 1
29 11 9 -1
29 11 10 -1
29 11 13 1
29 12 2 -1
29 12 4 2
29 12 5 -1
29 13 5 1
29 13 13 1
29 13 14 1
29 14 0 1
29 14 4 1
29 14 5 1
29 14 7 -4
29 14 9 1
29 14 11 1
29 15 2 1
29 15 4 -2
29 15 12 2
29 15 14 1
29 15 16 -1
29 16 1 1
29 16 7 -1
29 16 10 -1
29 17 3 -1
29 17 15 -1
29 18 11 1
29 18 12 -1
29 18 16 2
29 18 24 -1
29 19 18 1
29 19 19 -1
29 19 20 -1
29 20 13 1
29 20 14 1
29 20 15 -1
29 20 18 -1
29 21 2 -1
29 21 18 -1
29 21 19 1
29 22 27 -1
29 23 13 1
29 23 21 -1
29 23 25 1
29 24 20 2
29 25 24 1
29 26 21 -1
29 31 33 -1
29 35 33 1
30 0 0 6
30 0 1 -1
30 0 5 -1
30 1 0 1
30 3 0 -1
30 4 0 1
30 5 0 1
30 6 0 1
30 7 0 2
30 7 1 1
30 7 14 -1
30 9 0 2
30 9 1 1
30 9 9 1
30 9 14 1
30 10 0 2
30 10 1 -3
30 10 12 -1
30 11 0 1
30 11 4 2
30 11 5 -1
30 11 7 2
30 11 13 -1
30 12 0 2
30 12 6 2
30 12 8 -2
30 12 12 1
30 13 0 1
30 13 3 1
30 13 5 -2
30 14 7 -1
30 14 15 -1
30 15 8 1
30 15 12 1
30 16 0 1
30 16 3 -1
30 16 5 1
30 16 11 -1
30 16 15 -1
30 16 16 1
30 17 0 -1
30 17 8 1
30 17 9 -1
30 17 16 -1
30 19 12 1
30 19 13 -3
30 19 15 1
30 19 16 1
30 19 17 -1
30 20 18 -1
30 20 19 2
30 20 23 1
30 21 20 -1
30 21 24 -1
30 22 19 1
30 22 20 4
30 23 24 -1
30 24 26 1
30 25 22 -2
30 25 31 1
31 0 0 4
31 1 0 1
31 2 0 -1
31 2 4 -2
31 4 0 -2
31 5 0 4
31 5 6 1
31 5 8 -1
31 6 0 1
31 6 10 1
31 7 0 -1
31 7 3 -2
31 8 1 1
31 8 2 2
31 9 0 2
31 9 2 1
31 9 9 -1
31 9 13 1
31 10 5 1
31 10 9 1
31 11 0 1
31 11 2 -1
31 11 4 -1
31 11 10 1
31 12 1 1
31 12 6 -1
31 13 3 1
31 13 11 1
31 14 2 -2
31 14 4 1
31 14 6 -1
31 14 7 1
31 15 0 1
31 15 9 -1
31 15 16 -1
31 15 18 -1
31 16 1 -1
31 16 9 -1
31 16 19 -1
31 16 21 1
31 17 13 1
31 17 14 -1
31 17 17 2
31 18 8 -1
31 18 10 -2
31 18 12 2
31 20 14 1
31 20 16 1
31 20 18 1
31 21 11 -1
31 21 19 1
31 22 15 3
31 22 17 1
31 22 19 -1
31 22 23 -1
31 22 27 1
31 23 20 1
31 24 24 -1
31 25 23 -1
31 27 16 1
31 27 21 -1
31 27 24 2
32 0 0 9
32 0 1 -1
32 2 0 1
32 3 0 -1
32 5 0 2
32 7 0 3
32 9 1 -2
32 9 3 1
32 10 0 1
32 11 3 1
32 11 6 1
32 12 3 -1
32 13 0 1
32 13 9 -1
32 14 8 1
32 14 10 -1
32 15 0 1
32 15 5 1
32 15 7 1
32 15 8 -1
32 16 0 -1
32 16 15 -1
32 16 17 1
32 17 4 1
32 17 8 -1
32 17 10 -2
32 17 14 1
32 18 4 1
32 18 5 -1
32 18 7 1
32 18 15 2
32 19 13 1
32 20 17 1
32 20 20 -1
32 21 17 -3
32 22 19 -1
32 22 20 1
32 22 21 -1
32 22 23 -1
32 23 18 1
32 23 26 1
32 24 23 1
32 26 24 -1
32 27 21 1
32 27 24 1
32 35 30 -1
32 35 31 -1
32 37 31 1
33 0 0 2
33 0 3 -1
33 1 0 1
33 2 0 1
33 5 0 3
33 6 0 1
33 7 0 1
33 8 13 1
33 10 0 1
33 10 2 1
33 10 4 -2
33 10 5 1
33 12 2 1
33 12 6 1
33 12 7 -2
33 12 9 -1
33 12 17 -1
33 13 0 -1
33 13 2 3
33 13 4 1
33 14 0 1
33 14 7 2
33 14 18 -1
33 15 1 1
33 15 4 1
33 15 5 -1
33 16 0 2
33 16 5 1
33 16 12 1
33 16 16 -1
33 17 0 -1
33 17 4 -1
33 17 8 1
33 17 17 -1
33 18 7 1
33 18 10 -1
33 18 11 -2
33 18 13 -3
33 18 15 -1
33 18 19 1
33 18 21 -1
33 19 8 -1
33 19 18 1
33 20 3 -1
33 20 11 -1
33 20 12 -1
33 20 14 -1
33 21 20 -1
33 22 20 -1
33 22 22 1
33 23 11 1
33 23 14 1
33 23 18 -1
33 23 19 1
33 23 20 -1
33 23 21 2
33 23 22 -2
33 24 13 1
33 24 15 -1
33 24 18 -1
33 24 19 -1
33 25 15 1
33 25 22 -1
33 25 23 -2
33 26 19 -1
33 27 27 2
33 29 28 1
33 33 31 1
33 35 30 1
34 0 0 -2
34 1 2 1
34 2 0 -1
34 3 0 -1
34 4 0 1
34 4 2 1
34 5 3 1
34 7 0 1
34 8 0 1
34 8 7 -1
34 9 2 2
34 9 3 -1
34 9 5 -1
34 10 0 -1
34 10 6 1
34 10 8 -1
34 11 0 1
34 11 3 1
34 11 15 1
34 12 1 2
34 12 15 -1
34 13 0 1
34 13 8 1
34 14 3 -1
34 14 7 -1
34 14 9 1
34 14 13 -2
34 15 0 1
34 15 3 -1
34 15 4 -1
34 15 8 1
34 15 9 1
34 16 4 -1
34 16 12 -2
34 17 9 1
34 17 10 1
34 17 13 1
34 17 16 -2
34 18 11 1
34 19 9 -1
34 19 10 1
34 19 12 -2
34 19 16 -1
34 20 17 -3
34 20 19 -1
34 20 27 1
34 21 12 1
34 21 15 1
34 21 18 1
34 21 28 -1
34 22 22 -1
34 23 15 -1
34 23 16 1
34 23 19 -2
34 23 21 -3
34 24 12 1
34 24 14 -1
34 24 22 -1
34 24 23 -2
34 25 18 1
34 25 28 1
34 25 30 1
34 28 28 1
34 29 22 -1
35 0 0 3
35 2 4 -1
35 3 0 2
35 4 0 1
35 7 0 2
35 7 8 -1
35 9 0 3
35 9 10 1
35 10 0 1
35 10 3 1
35 10 5 -1
35 11 0 2
35 11 7 1
35 11 20 -1
35 12 2 1
35 12 4 -1
35 12 7 1
35 12 13 -1
35 13 0 1
35 13 10 1
35 14 1 1
35 14 9 1
35 14 19 1
35 15 4 1
35 15 8 1
35 15 14 -1
35 16 0 2
35 16 1 -2
35 16 2 -2
35 16 10 -1
35 16 12 1
35 16 16 -1
35 17 5 1
35 17 7 1
35 17 11 1
35 17 17 1
35 18 2 1
35 18 10 1
35 18 11 -2
35 18 24 1
35 19 3 -1
35 20 9 1
35 20 10 1
35 20 15 -2
35 20 17 2
35 20 22 -1
35 20 27 -1
35 21 10 -1
35 21 12 -1
35 21 21 -2
35 21 25 -1
35 22 13 1
35 22 14 -2
35 23 15 -1
35 23 20 -1
35 23 27 1
35 24 18 1
35 24 20 1
35 24 22 2
35 24 26 -1
35 25 15 -1
35 25 23 -3
35 25 25 1
35 25 26 1
35 26 18 2
35 26 19 -2
35 26 20 -2
35 26 21 -1
35 26 27 -1
35 27 21 1
35 27 25 1
35 28 20 1
35 29 33 -1
35 30 24 1
36 0 0 3
36 0 1 1
36 0 7 -1
36 5 0 1
36 6 0 2
36 7 0 2
36 8 0 -1
36 9 0 4
36 10 0 2
36 11 3 1
36 11 4 -1
36 11 5 -1
36 11 6 1
36 11 7 1
36 12 0 1
36 12 2 1
36 13 0 -1
36 13 5 1
36 13 7 1
36 14 0 1
36 14 1 -1
36 14 3 3
36 16 5 2
36 16 7 -1
36 16 9 1
36 17 0 1
36 17 3 1
36 17 5 1
36 17 8 1
36 17 9 2
36 17 10 -3
36 17 11 -1
36 17 13 -1
36 18 8 -1
36 18 12 -1
36 18 14 1
36 19 8 1
36 19 22 1
36 19 25 -1
36 20 7 1
36 21 13 -1
36 21 14 1
36 21 16 -1
36 22 13 -1
36 23 14 1
36 25 19 -1
36 25 21 -1
36 25 22 -1
36 25 23 1
36 26 22 1
36 26 27 1
36 27 28 1
36 28 25 1
36 28 26 -2
36 35 31 1
37 0 0 2
37 2 0 1
37 3 0 1
37 3 2 1
37 4 0 -1
37 4 10 1
37 5 0 3
37 5 6 -1
